"Timestamp","Direction","Protocol","SrcIP","SrcPort","DstIP","DstPort","Action","Rule","Bytes","Packets","Computer","User","Note"
"2025-08-29T08:06:51","OUTBOUND","TCP","10.106.156.18","42987","172.29.74.214","561","BLOCK","Default-Deny","53434","937","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:06:59","OUTBOUND","TCP","172.19.235.229","65282","192.168.136.64","48686","BLOCK","Default-Deny","97538","104","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:07:11","OUTBOUND","UDP","10.218.226.191","57585","10.144.175.179","50440","ALLOW","Allow-Standard","33520","1062","SRV-SQL1",,""
"2025-08-29T08:07:23","OUTBOUND","TCP","10.103.165.193","31544","172.25.111.63","35226","ALLOW","Allow-Standard","186108","1170","SRV-WEB1",,""
"2025-08-29T08:07:24","INBOUND","UDP","172.16.136.64","21","172.27.207.36","443","ALLOW","Allow-Standard","123721","442","SRV-DC1",,""
"2025-08-29T08:07:25","OUTBOUND","TCP","10.26.234.46","8443","204.14.25.96","64858","ALLOW","Allow-Standard","143633","190","SRV-REMOTE1",,""
"2025-08-29T08:07:25","OUTBOUND","TCP","172.24.72.223","11943","10.206.157.156","58279","ALLOW","Allow-Standard","171325","407","WIN10LAB",,""
"2025-08-29T08:07:35","OUTBOUND","TCP","172.18.164.225","32771","10.53.31.90","20006","ALLOW","Allow-Standard","178495","133","SRV-FILE1",,""
"2025-08-29T08:08:19","OUTBOUND","UDP","10.141.228.76","2269","172.16.233.243","27793","ALLOW","Allow-Standard","115126","337","SRV-SQL1",,""
"2025-08-29T08:08:23","OUTBOUND","UDP","172.25.118.82","19","172.27.39.58","8437","BLOCK","Default-Deny","170116","1002","WIN10LAB",,"Potential noise or policy match"
"2025-08-29T08:08:59","OUTBOUND","TCP","192.168.15.229","920","172.29.124.243","11689","ALLOW","Allow-Standard","192222","407","SRV-FILE1",,""
"2025-08-29T08:09:05","INBOUND","TCP","192.168.17.147","44561","10.196.233.159","41682","BLOCK","Default-Deny","41518","628","WIN10LAB",,"Potential noise or policy match"
"2025-08-29T08:09:50","INBOUND","UDP","50.208.94.128","299","10.21.123.109","80","ALLOW","Allow-Standard","51642","486","SRV-REMOTE1",,""
"2025-08-29T08:10:31","OUTBOUND","TCP","172.28.186.113","35114","3.164.54.251","63028","BLOCK","Default-Deny","162372","44","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:10:43","INBOUND","UDP","172.18.129.173","43319","192.168.5.158","47337","ALLOW","Allow-Standard","191250","730","SRV-WEB1",,""
"2025-08-29T08:10:45","OUTBOUND","TCP","192.168.112.152","173","192.168.133.188","22522","ALLOW","Allow-Standard","20881","720","SRV-FILE1",,""
"2025-08-29T08:11:31","OUTBOUND","UDP","192.168.195.48","29349","192.168.227.216","60968","ALLOW","Allow-Standard","41796","579","WIN10LAB",,""
"2025-08-29T08:12:08","OUTBOUND","UDP","10.235.142.130","526","10.145.71.71","11","ALLOW","Allow-Standard","11421","845","SRV-WEB1","Administrator",""
"2025-08-29T08:12:13","OUTBOUND","TCP","192.168.4.222","247","192.168.214.151","23747","ALLOW","Allow-Standard","146029","944","SRV-DC1",,""
"2025-08-29T08:12:53","INBOUND","TCP","192.168.187.141","30471","192.168.57.252","28343","ALLOW","Allow-Standard","105936","830","SRV-WEB1",,""
"2025-08-29T08:13:41","INBOUND","UDP","85.79.80.124","31306","10.2.205.192","8443","ALLOW","Allow-Standard","60780","590","WIN10LAB","bpatel",""
"2025-08-29T08:13:42","INBOUND","UDP","192.168.208.212","36647","192.168.62.113","110","ALLOW","Allow-Standard","79709","72","SRV-REMOTE1",,""
"2025-08-29T08:14:18","OUTBOUND","TCP","172.21.78.140","5440","10.62.188.209","10407","ALLOW","Allow-Standard","176458","431","WIN10LAB",,""
"2025-08-29T08:14:26","INBOUND","UDP","56.69.192.98","22638","172.21.119.239","42543","ALLOW","Allow-Standard","117713","1170","SRV-SQL1",,""
"2025-08-29T08:14:57","INBOUND","UDP","91.167.54.139","38017","172.18.1.98","135","ALLOW","Allow-Standard","94935","367","SRV-SQL1",,""
"2025-08-29T08:14:58","OUTBOUND","UDP","192.168.195.160","29454","135.11.126.11","13280","ALLOW","Allow-Standard","128843","412","SRV-FILE1",,""
"2025-08-29T08:15:04","OUTBOUND","UDP","172.31.92.90","435","192.168.253.15","41274","ALLOW","Allow-Standard","93786","441","SRV-REMOTE1","svc_sql",""
"2025-08-29T08:15:09","OUTBOUND","TCP","172.29.98.67","54476","192.168.205.173","49434","ALLOW","Allow-Standard","19720","1121","SRV-SQL1",,""
"2025-08-29T08:15:23","OUTBOUND","TCP","192.168.177.142","62300","192.168.179.48","229","ALLOW","Allow-Standard","120432","920","SRV-SIEM1",,""
"2025-08-29T08:15:30","INBOUND","TCP","172.25.215.51","233","192.168.76.44","17305","ALLOW","Allow-Standard","128935","1090","SRV-SQL1",,""
"2025-08-29T08:15:47","OUTBOUND","TCP","172.29.173.32","25","10.210.29.192","60595","BLOCK","Default-Deny","111221","192","WIN10LAB","tnguyen","Potential noise or policy match"
"2025-08-29T08:15:47","OUTBOUND","TCP","192.168.120.160","1122","172.30.36.214","443","ALLOW","Allow-Standard","167363","145","SRV-SIEM1","mgarcia",""
"2025-08-29T08:15:52","OUTBOUND","UDP","172.17.181.3","31029","172.23.187.119","23375","ALLOW","Allow-Standard","88391","820","WIN10LAB",,""
"2025-08-29T08:15:56","INBOUND","UDP","10.37.110.149","56679","172.25.4.55","25","ALLOW","Allow-Standard","64459","758","SRV-REMOTE1",,""
"2025-08-29T08:16:37","INBOUND","UDP","132.247.23.7","4079","10.253.135.183","139","ALLOW","Allow-Standard","75091","59","SRV-REMOTE1",,""
"2025-08-29T08:16:48","OUTBOUND","TCP","10.70.235.207","443","154.143.148.15","9350","ALLOW","Allow-Standard","58588","324","SRV-SQL1",,""
"2025-08-29T08:16:55","OUTBOUND","UDP","10.179.143.224","8080","222.240.88.37","956","ALLOW","Allow-Standard","153987","685","SRV-WEB1",,""
"2025-08-29T08:17:32","OUTBOUND","TCP","192.168.84.115","51265","172.20.61.124","354","ALLOW","Allow-Standard","61914","695","SRV-WEB1",,""
"2025-08-29T08:18:06","OUTBOUND","TCP","10.46.168.29","16083","10.107.213.150","2022","BLOCK","Default-Deny","142606","660","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T08:19:05","OUTBOUND","UDP","192.168.86.3","10612","10.26.99.123","53568","ALLOW","Allow-Standard","16322","394","SRV-SIEM1",,""
"2025-08-29T08:19:19","INBOUND","TCP","175.158.107.97","872","172.29.244.119","44867","ALLOW","Allow-Standard","101581","159","SRV-SIEM1",,""
"2025-08-29T08:19:36","OUTBOUND","UDP","172.22.212.142","18040","192.168.251.187","742","ALLOW","Allow-Standard","35522","1063","SRV-FILE1",,""
"2025-08-29T08:19:49","OUTBOUND","TCP","192.168.95.119","53159","192.168.84.230","743","ALLOW","Allow-Standard","67440","94","SRV-WEB1",,""
"2025-08-29T08:19:55","INBOUND","TCP","81.40.78.67","55061","192.168.49.172","51296","ALLOW","Allow-Standard","137339","591","SRV-FILE1",,""
"2025-08-29T08:20:01","OUTBOUND","UDP","172.29.29.20","22","10.40.131.180","2202","BLOCK","Default-Deny","149611","944","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T08:20:04","OUTBOUND","TCP","172.23.78.221","13104","192.168.103.49","34819","ALLOW","Allow-Standard","32304","139","SRV-WEB1",,""
"2025-08-29T08:20:26","INBOUND","UDP","10.226.2.86","28985","192.168.156.123","16637","ALLOW","Allow-Standard","197282","655","SRV-DC1",,""
"2025-08-29T08:20:37","INBOUND","TCP","172.17.97.50","37820","172.25.158.26","9473","BLOCK","Default-Deny","123166","655","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:20:39","INBOUND","TCP","192.168.170.22","16673","172.22.165.220","3389","ALLOW","Allow-Standard","99056","772","SRV-REMOTE1",,""
"2025-08-29T08:20:48","OUTBOUND","UDP","192.168.143.148","389","123.59.85.137","48268","ALLOW","Allow-Standard","179804","787","SRV-REMOTE1",,""
"2025-08-29T08:21:08","OUTBOUND","UDP","10.153.245.246","51446","135.175.159.172","221","ALLOW","Allow-Standard","40405","917","SRV-SQL1",,""
"2025-08-29T08:21:38","INBOUND","UDP","192.168.254.180","268","192.168.143.211","34569","BLOCK","Default-Deny","137714","396","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T08:22:32","OUTBOUND","UDP","192.168.169.79","63939","185.0.190.178","20776","ALLOW","Allow-Standard","170731","247","SRV-SQL1",,""
"2025-08-29T08:22:49","INBOUND","UDP","10.163.39.40","43414","172.25.211.98","139","ALLOW","Allow-Standard","179980","1113","SRV-SIEM1",,""
"2025-08-29T08:23:17","OUTBOUND","UDP","10.52.1.84","36389","192.168.166.195","53454","ALLOW","Allow-Standard","168799","879","SRV-SQL1",,""
"2025-08-29T08:23:28","OUTBOUND","UDP","172.19.30.94","996","192.168.108.6","725","BLOCK","Default-Deny","183565","426","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T08:23:29","OUTBOUND","TCP","10.38.106.38","61636","192.168.176.128","46670","ALLOW","Allow-Standard","108425","860","SRV-FILE1",,""
"2025-08-29T08:23:45","INBOUND","TCP","120.238.83.98","63254","10.9.252.169","139","ALLOW","Allow-Standard","12277","1102","SRV-REMOTE1",,""
"2025-08-29T08:24:18","OUTBOUND","UDP","10.154.223.65","39683","56.220.116.185","46432","ALLOW","Allow-Standard","76076","217","SRV-SIEM1",,""
"2025-08-29T08:24:19","INBOUND","UDP","192.168.98.125","52972","172.26.237.231","139","ALLOW","Allow-Standard","37480","779","SRV-DC1",,""
"2025-08-29T08:24:31","INBOUND","UDP","190.54.96.4","53455","172.30.197.252","61777","BLOCK","Default-Deny","72706","1181","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T08:24:42","OUTBOUND","UDP","172.22.93.64","28740","172.18.60.75","53521","BLOCK","Default-Deny","167243","443","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:25:00","OUTBOUND","TCP","192.168.102.236","61941","75.222.169.137","13613","ALLOW","Allow-Standard","96739","518","SRV-SIEM1",,""
"2025-08-29T08:25:30","INBOUND","TCP","1.29.58.138","56736","172.29.67.214","845","BLOCK","Default-Deny","121441","408","SRV-SIEM1","kparker","Potential noise or policy match"
"2025-08-29T08:25:31","INBOUND","UDP","172.18.195.35","35204","172.31.235.31","690","ALLOW","Allow-Standard","33396","133","SRV-DC1","Administrator",""
"2025-08-29T08:25:33","INBOUND","TCP","212.1.223.65","5930","172.28.12.212","40086","ALLOW","Allow-Standard","76197","277","SRV-SIEM1",,""
"2025-08-29T08:25:44","INBOUND","TCP","192.168.80.75","52249","192.168.99.71","53","ALLOW","Allow-Standard","103621","82","SRV-WEB1",,""
"2025-08-29T08:26:00","OUTBOUND","UDP","192.168.210.110","60729","42.75.65.99","53561","ALLOW","Allow-Standard","73087","673","SRV-WEB1",,""
"2025-08-29T08:26:09","INBOUND","TCP","172.21.52.84","39402","172.27.54.128","8080","ALLOW","Allow-Standard","110058","1031","SRV-SQL1",,""
"2025-08-29T08:26:09","OUTBOUND","TCP","172.27.116.192","5316","10.202.12.211","41084","ALLOW","Allow-Standard","186342","1145","SRV-DC1",,""
"2025-08-29T08:26:16","OUTBOUND","UDP","10.132.64.109","426","10.214.213.188","997","ALLOW","Allow-Standard","158003","416","WIN10LAB",,""
"2025-08-29T08:26:48","OUTBOUND","TCP","192.168.83.86","389","192.168.111.135","23354","ALLOW","Allow-Standard","159312","677","SRV-FILE1",,""
"2025-08-29T08:27:11","OUTBOUND","TCP","192.168.185.60","139","10.198.190.158","32073","ALLOW","Allow-Standard","105364","898","SRV-WEB1",,""
"2025-08-29T08:27:18","INBOUND","TCP","192.168.57.173","4369","10.9.88.20","32113","ALLOW","Allow-Standard","78954","935","SRV-WEB1",,""
"2025-08-29T08:28:02","OUTBOUND","TCP","192.168.74.159","53751","82.229.152.203","53562","ALLOW","Allow-Standard","197041","295","SRV-DC1",,""
"2025-08-29T08:28:04","OUTBOUND","TCP","10.68.81.116","22","120.31.60.175","17991","ALLOW","Allow-Standard","11018","362","SRV-SQL1",,""
"2025-08-29T08:28:06","INBOUND","TCP","192.168.166.222","24391","172.17.88.242","389","ALLOW","Allow-Standard","108484","1033","WIN10LAB",,""
"2025-08-29T08:28:32","INBOUND","UDP","192.168.56.180","58670","10.240.101.250","8272","ALLOW","Allow-Standard","170774","1091","SRV-FILE1",,""
"2025-08-29T08:28:43","INBOUND","TCP","172.19.13.147","45986","172.27.34.177","3389","ALLOW","Allow-Standard","24486","31","WIN10LAB",,""
"2025-08-29T08:28:47","INBOUND","TCP","172.19.62.168","30641","172.22.195.145","23150","BLOCK","Default-Deny","161638","725","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:28:48","INBOUND","UDP","192.168.142.34","26086","192.168.75.164","25057","ALLOW","Allow-Standard","199106","286","WIN10LAB",,""
"2025-08-29T08:28:52","INBOUND","TCP","172.17.59.113","61155","172.18.145.247","21346","BLOCK","Default-Deny","5106","184","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T08:29:00","OUTBOUND","TCP","172.22.241.161","25","10.6.177.222","8002","ALLOW","Allow-Standard","45901","401","SRV-FILE1",,""
"2025-08-29T08:29:10","INBOUND","TCP","172.26.70.97","721","192.168.62.44","33982","ALLOW","Allow-Standard","2171","1137","SRV-DC1",,""
"2025-08-29T08:29:13","INBOUND","TCP","172.18.171.139","10556","10.205.34.246","8080","ALLOW","Allow-Standard","60429","68","SRV-SQL1","svc_sql",""
"2025-08-29T08:29:17","OUTBOUND","TCP","172.26.211.222","307","192.168.40.194","41201","ALLOW","Allow-Standard","158389","744","SRV-SIEM1",,""
"2025-08-29T08:29:41","INBOUND","UDP","206.177.145.26","20038","10.212.17.207","28191","ALLOW","Allow-Standard","183590","690","SRV-REMOTE1",,""
"2025-08-29T08:29:53","INBOUND","UDP","221.191.157.87","14979","172.29.65.32","80","ALLOW","Allow-Standard","45022","748","SRV-REMOTE1",,""
"2025-08-29T08:30:36","OUTBOUND","UDP","10.143.202.168","143","172.18.57.200","51480","ALLOW","Allow-Standard","42792","719","SRV-SIEM1",,""
"2025-08-29T08:31:03","INBOUND","UDP","10.59.14.73","698","172.18.253.199","53","ALLOW","Allow-Standard","2433","976","SRV-REMOTE1",,""
"2025-08-29T08:31:05","OUTBOUND","TCP","10.212.232.174","23","10.158.140.8","37248","ALLOW","Allow-Standard","42182","501","SRV-WEB1","kparker",""
"2025-08-29T08:31:09","INBOUND","TCP","172.21.106.72","50309","10.203.100.253","135","ALLOW","Allow-Standard","177568","846","SRV-FILE1",,""
"2025-08-29T08:31:52","INBOUND","UDP","172.26.84.122","42988","172.24.87.161","23","ALLOW","Allow-Standard","188713","979","SRV-FILE1",,""
"2025-08-29T08:32:12","INBOUND","TCP","192.168.73.13","64131","192.168.97.195","110","ALLOW","Allow-Standard","2816","383","SRV-SQL1",,""
"2025-08-29T08:32:16","OUTBOUND","TCP","172.28.10.1","17719","172.16.161.157","48108","ALLOW","Allow-Standard","39707","384","SRV-SQL1",,""
"2025-08-29T08:32:17","INBOUND","UDP","172.21.109.13","44377","192.168.156.172","143","ALLOW","Allow-Standard","177814","110","SRV-WEB1",,""
"2025-08-29T08:32:21","INBOUND","UDP","10.51.252.217","344","172.16.51.106","587","ALLOW","Allow-Standard","162631","708","SRV-REMOTE1",,""
"2025-08-29T08:32:23","INBOUND","UDP","61.218.179.244","64346","192.168.72.117","80","BLOCK","Default-Deny","91254","14","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T08:32:52","OUTBOUND","UDP","10.61.145.213","45474","221.120.39.7","1953","BLOCK","Default-Deny","117285","1065","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T08:32:58","OUTBOUND","UDP","192.168.153.163","57877","10.169.230.30","231","BLOCK","Default-Deny","186627","965","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T08:33:58","INBOUND","TCP","192.168.46.203","38729","192.168.200.18","48176","ALLOW","Allow-Standard","30504","988","SRV-SIEM1",,""
"2025-08-29T08:34:11","INBOUND","TCP","10.241.229.200","642","172.22.70.228","22","ALLOW","Allow-Standard","52751","474","WIN10LAB",,""
"2025-08-29T08:34:15","OUTBOUND","TCP","172.31.220.110","49266","175.197.110.100","424","ALLOW","Allow-Standard","51081","579","SRV-DC1",,""
"2025-08-29T08:34:21","OUTBOUND","UDP","192.168.254.73","964","183.57.209.241","20886","ALLOW","Allow-Standard","96939","676","SRV-FILE1",,""
"2025-08-29T08:34:32","OUTBOUND","UDP","192.168.148.224","26116","97.29.202.82","58890","ALLOW","Allow-Standard","164250","74","SRV-SQL1",,""
"2025-08-29T08:34:51","OUTBOUND","TCP","10.206.106.24","10313","172.30.159.92","436","ALLOW","Allow-Standard","167146","1082","SRV-SIEM1",,""
"2025-08-29T08:34:59","INBOUND","UDP","192.168.96.56","54951","192.168.11.47","53","BLOCK","Default-Deny","181913","316","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T08:35:13","OUTBOUND","TCP","172.26.197.156","44891","172.23.152.212","37635","ALLOW","Allow-Standard","91664","910","SRV-DC1",,""
"2025-08-29T08:35:22","OUTBOUND","TCP","192.168.227.133","445","172.30.81.34","22593","ALLOW","Allow-Standard","72275","467","SRV-REMOTE1",,""
"2025-08-29T08:35:40","OUTBOUND","UDP","10.187.88.52","110","170.204.142.224","46261","ALLOW","Allow-Standard","34345","852","SRV-WEB1","tnguyen",""
"2025-08-29T08:35:46","OUTBOUND","TCP","192.168.103.158","8443","172.24.116.15","63040","ALLOW","Allow-Standard","79275","543","SRV-SQL1","bpatel",""
"2025-08-29T08:35:56","INBOUND","TCP","192.168.189.49","39042","172.21.167.178","3389","BLOCK","Default-Deny","162386","399","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T08:36:57","INBOUND","TCP","172.30.118.127","64364","172.18.28.195","8443","ALLOW","Allow-Standard","125951","306","SRV-REMOTE1",,""
"2025-08-29T08:37:01","INBOUND","UDP","10.208.184.171","12727","192.168.17.2","135","BLOCK","Default-Deny","170018","489","SRV-DC1","svc_sql","Potential noise or policy match"
"2025-08-29T08:37:17","OUTBOUND","TCP","172.31.170.70","34120","10.111.103.246","14630","ALLOW","Allow-Standard","113759","106","SRV-WEB1",,""
"2025-08-29T08:37:39","OUTBOUND","UDP","10.44.157.59","41502","192.168.12.91","60469","ALLOW","Allow-Standard","13166","552","SRV-DC1","svc_web",""
"2025-08-29T08:37:45","OUTBOUND","TCP","172.23.30.12","47689","172.28.122.121","15112","ALLOW","Allow-Standard","48817","188","SRV-SQL1","hlee",""
"2025-08-29T08:38:13","OUTBOUND","UDP","172.25.41.107","46995","10.230.50.19","16751","ALLOW","Allow-Standard","164866","261","SRV-DC1",,""
"2025-08-29T08:38:51","OUTBOUND","TCP","10.23.128.219","10189","63.98.217.73","36355","ALLOW","Allow-Standard","124378","1110","SRV-DC1","svc_web",""
"2025-08-29T08:39:45","INBOUND","UDP","172.17.71.70","921","172.17.50.6","143","ALLOW","Allow-Standard","127342","124","WIN10LAB","bpatel",""
"2025-08-29T08:40:09","OUTBOUND","TCP","10.42.248.181","17977","192.168.215.98","45673","BLOCK","Default-Deny","126342","392","SRV-FILE1","Administrator","Potential noise or policy match"
"2025-08-29T08:40:43","INBOUND","UDP","172.19.138.183","495","10.176.162.233","30089","ALLOW","Allow-Standard","73730","1099","SRV-DC1",,""
"2025-08-29T08:40:51","OUTBOUND","TCP","172.24.113.125","3389","192.168.220.144","512","ALLOW","Allow-Standard","7429","525","WIN10LAB",,""
"2025-08-29T08:41:11","OUTBOUND","TCP","172.24.159.131","759","10.5.98.181","42886","ALLOW","Allow-Standard","102365","115","SRV-FILE1",,""
"2025-08-29T08:41:13","INBOUND","UDP","105.130.120.48","21075","10.80.90.112","39740","ALLOW","Allow-Standard","195960","972","SRV-DC1","Administrator",""
"2025-08-29T08:41:17","INBOUND","UDP","172.17.67.253","19255","10.61.166.142","60537","ALLOW","Allow-Standard","141820","387","SRV-DC1",,""
"2025-08-29T08:41:33","OUTBOUND","UDP","192.168.141.82","1086","84.164.131.101","31988","ALLOW","Allow-Standard","147331","668","SRV-FILE1",,""
"2025-08-29T08:41:49","INBOUND","UDP","192.168.198.167","55917","172.31.18.108","30512","ALLOW","Allow-Standard","196018","348","SRV-FILE1",,""
"2025-08-29T08:41:59","OUTBOUND","TCP","172.22.185.18","32324","10.151.15.169","44203","ALLOW","Allow-Standard","13452","833","SRV-SIEM1",,""
"2025-08-29T08:42:20","OUTBOUND","TCP","172.16.214.208","45347","134.165.191.71","2303","ALLOW","Allow-Standard","130955","659","SRV-DC1",,""
"2025-08-29T08:42:21","INBOUND","TCP","192.168.200.181","17716","192.168.50.246","587","BLOCK","Default-Deny","122273","746","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T08:42:43","OUTBOUND","UDP","192.168.113.202","44907","10.111.240.114","37394","ALLOW","Allow-Standard","149047","791","SRV-SIEM1",,""
"2025-08-29T08:43:08","INBOUND","TCP","10.181.117.168","25481","172.28.126.72","22","ALLOW","Allow-Standard","90309","135","SRV-FILE1",,""
"2025-08-29T08:43:31","INBOUND","UDP","10.223.237.80","38880","192.168.3.133","45145","BLOCK","Default-Deny","63455","120","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T08:44:19","INBOUND","UDP","195.130.253.112","32402","10.205.43.184","63990","ALLOW","Allow-Standard","106141","1165","SRV-DC1",,""
"2025-08-29T08:44:45","OUTBOUND","UDP","10.147.219.132","37510","10.116.100.199","73","ALLOW","Allow-Standard","45094","938","SRV-DC1",,""
"2025-08-29T08:45:46","INBOUND","UDP","38.224.95.152","37465","172.16.122.242","22","ALLOW","Allow-Standard","39249","360","WIN10LAB",,""
"2025-08-29T08:45:55","INBOUND","TCP","10.81.209.92","41553","10.144.85.72","139","ALLOW","Allow-Standard","125955","898","SRV-REMOTE1",,""
"2025-08-29T08:45:55","INBOUND","UDP","192.168.70.232","25971","172.29.192.153","389","ALLOW","Allow-Standard","155473","705","SRV-REMOTE1",,""
"2025-08-29T08:46:52","INBOUND","TCP","172.23.126.22","53035","172.28.118.34","54696","BLOCK","Default-Deny","59038","1112","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T08:46:58","INBOUND","TCP","195.138.249.232","54","192.168.183.53","3389","ALLOW","Allow-Standard","197371","259","WIN10LAB",,""
"2025-08-29T08:47:01","OUTBOUND","UDP","192.168.178.11","24805","192.168.164.75","4581","ALLOW","Allow-Standard","14874","1183","SRV-FILE1",,""
"2025-08-29T08:47:14","INBOUND","TCP","10.214.215.120","11559","172.31.9.157","703","ALLOW","Allow-Standard","28101","321","SRV-SQL1",,""
"2025-08-29T08:47:24","INBOUND","UDP","172.27.26.205","14903","10.15.165.251","58770","BLOCK","Default-Deny","99844","1187","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T08:47:30","OUTBOUND","TCP","192.168.253.113","767","172.20.202.152","39210","ALLOW","Allow-Standard","91750","468","SRV-SQL1","svc_sql",""
"2025-08-29T08:48:33","OUTBOUND","UDP","172.18.22.232","20251","172.16.178.117","41568","ALLOW","Allow-Standard","63082","522","SRV-WEB1",,""
"2025-08-29T08:49:00","OUTBOUND","UDP","10.183.209.110","1003","172.30.45.248","17571","ALLOW","Allow-Standard","11845","388","SRV-DC1","tnguyen",""
"2025-08-29T08:49:19","OUTBOUND","TCP","192.168.16.238","20301","30.92.147.28","33617","ALLOW","Allow-Standard","122811","741","SRV-WEB1","svc_sql",""
"2025-08-29T08:49:19","OUTBOUND","UDP","172.26.212.137","50273","31.111.185.127","49283","ALLOW","Allow-Standard","32669","1030","WIN10LAB",,""
"2025-08-29T08:50:06","OUTBOUND","TCP","192.168.76.39","53","144.106.187.123","9002","ALLOW","Allow-Standard","37487","212","SRV-REMOTE1",,""
"2025-08-29T08:50:56","INBOUND","UDP","49.171.231.44","802","172.18.16.11","139","ALLOW","Allow-Standard","168594","806","WIN10LAB",,""
"2025-08-29T08:51:47","INBOUND","UDP","200.76.86.208","2026","192.168.186.142","42984","ALLOW","Allow-Standard","83651","1126","SRV-DC1","bpatel",""
"2025-08-29T08:51:48","OUTBOUND","UDP","172.18.42.76","38969","10.61.4.250","20147","ALLOW","Allow-Standard","131362","659","SRV-WEB1",,""
"2025-08-29T08:52:31","OUTBOUND","TCP","172.20.10.92","29105","172.20.38.208","4237","ALLOW","Allow-Standard","139966","670","SRV-SQL1",,""
"2025-08-29T08:52:55","INBOUND","UDP","172.31.185.80","33881","10.84.65.230","8367","ALLOW","Allow-Standard","185437","357","SRV-WEB1",,""
"2025-08-29T08:53:00","OUTBOUND","UDP","192.168.11.112","51873","192.168.178.100","28682","BLOCK","Default-Deny","93820","224","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T08:53:12","OUTBOUND","UDP","192.168.107.54","64800","192.168.197.215","9712","ALLOW","Allow-Standard","89912","261","SRV-FILE1",,""
"2025-08-29T08:53:35","OUTBOUND","UDP","192.168.175.176","21173","192.168.49.127","45965","ALLOW","Allow-Standard","120917","1131","SRV-WEB1",,""
"2025-08-29T08:54:23","OUTBOUND","TCP","192.168.215.21","587","10.246.19.248","50723","ALLOW","Allow-Standard","109476","319","SRV-FILE1",,""
"2025-08-29T08:54:24","OUTBOUND","UDP","172.22.236.117","648","107.151.180.226","39958","ALLOW","Allow-Standard","162952","382","SRV-REMOTE1",,""
"2025-08-29T08:54:43","OUTBOUND","TCP","192.168.23.122","37119","172.26.66.115","52930","ALLOW","Allow-Standard","161797","945","SRV-SQL1",,""
"2025-08-29T08:54:50","INBOUND","TCP","10.221.77.66","9364","192.168.32.139","702","ALLOW","Allow-Standard","132410","514","SRV-FILE1",,""
"2025-08-29T08:55:08","OUTBOUND","UDP","172.27.95.10","110","10.212.213.222","51018","ALLOW","Allow-Standard","8323","588","WIN10LAB",,""
"2025-08-29T08:55:17","INBOUND","UDP","10.245.152.11","53005","10.86.177.171","12172","ALLOW","Allow-Standard","43532","19","SRV-DC1",,""
"2025-08-29T08:55:20","INBOUND","TCP","192.168.22.64","6677","10.198.41.127","53","ALLOW","Allow-Standard","153517","745","SRV-WEB1",,""
"2025-08-29T08:55:46","INBOUND","UDP","192.168.191.157","35539","10.153.182.148","40821","ALLOW","Allow-Standard","133160","162","WIN10LAB",,""
"2025-08-29T08:55:57","OUTBOUND","TCP","10.118.217.221","8494","172.31.55.139","48270","ALLOW","Allow-Standard","171755","27","SRV-FILE1","svc_sql",""
"2025-08-29T08:56:07","OUTBOUND","UDP","192.168.126.207","8443","10.91.111.155","16","ALLOW","Allow-Standard","36646","913","WIN10LAB","Administrator",""
"2025-08-29T08:56:15","OUTBOUND","TCP","172.21.51.214","3053","166.129.250.55","1921","ALLOW","Allow-Standard","96623","237","SRV-SIEM1",,""
"2025-08-29T08:56:23","INBOUND","UDP","172.21.192.59","52811","192.168.135.84","35983","ALLOW","Allow-Standard","8425","167","SRV-REMOTE1",,""
"2025-08-29T08:56:46","INBOUND","UDP","10.188.21.146","48681","172.27.93.51","26232","ALLOW","Allow-Standard","72897","414","SRV-SIEM1",,""
"2025-08-29T08:57:12","OUTBOUND","UDP","10.224.220.130","135","172.22.225.137","29015","ALLOW","Allow-Standard","184171","16","SRV-REMOTE1",,""
"2025-08-29T08:57:54","OUTBOUND","TCP","10.36.43.184","32244","3.132.226.56","55933","ALLOW","Allow-Standard","19464","992","SRV-REMOTE1",,""
"2025-08-29T08:59:33","INBOUND","UDP","4.194.68.166","17067","172.17.250.150","25","ALLOW","Allow-Standard","130630","770","WIN10LAB",,""
